model_name,location,target,season,calendar_week,valid.bin_lag,cdf
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,43,1.5,0.80076
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,44,1.5,0.5417
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,45,1.6,0.2734
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,46,2,0.81592
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,47,2.1,0.62244
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,48,2.3,0.54702
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,49,3.1,0.7832
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,50,4.5,0.9446
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,51,4.2,0.7545
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,52,3.5,0.15712
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,1,3.3,0.19884
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,2,3.3,0.50764
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,3,3,0.4188
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,4,2.7,0.34956
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,5,2.4,0.20164
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,6,2.2,0.20918
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,7,2,0.41452
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,8,1.9,0.38652
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,9,1.7,0.51144
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,10,1.7,0.58782
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,11,1.7,0.91754
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,12,1.6,0.9616
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,13,1.6,0.96346
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,14,1.4,0.88344
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,15,1.3,0.81448
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,16,1.2,0.74014
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,17,1.3,0.85974
ReichLab_kcde_backfill_post_hoc,US National,2 wk ahead,2013/2014,18,1.2,0.86838
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,43,0.9,0.20874
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,44,0.8,0.07218
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,45,0.6,0.00416
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,46,0.8,0.04528
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,47,0.7,0.01488
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,48,1,0.05528
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,49,1.1,0.0831
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,50,1.5,0.16922
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,51,1.5,0.07008
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,52,1.3,0.02378
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,1,1.6,0.09034
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,2,1.8,0.19912
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,3,1.9,0.21388
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,4,2.1,0.29126
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,5,1.7,0.23682
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,6,1.7,0.2991
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,7,1.4,0.18576
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,8,1.4,0.22172
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,9,1.3,0.24166
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,10,1.6,0.51914
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,11,1.5,0.61908
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,12,1.7,0.7936
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,13,1.9,0.8662
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,14,1.6,0.79926
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,15,1.5,0.78316
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,16,1.2,0.718
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,17,1.2,0.70678
ReichLab_kcde_backfill_post_hoc,HHS Region 1,2 wk ahead,2013/2014,18,1,0.7179
ReichLab_kcde_backfill_post_hoc,HHS Region 2,2 wk ahead,2013/2014,43,1.7,0.74332
ReichLab_kcde_backfill_post_hoc,HHS Region 2,2 wk ahead,2013/2014,44,1.4,0.44714
ReichLab_kcde_backfill_post_hoc,HHS Region 2,2 wk ahead,2013/2014,45,1.7,0.3752
ReichLab_kcde_backfill_post_hoc,HHS Region 2,2 wk ahead,2013/2014,46,1.9,0.6201
ReichLab_kcde_backfill_post_hoc,HHS Region 2,2 wk ahead,2013/2014,47,1.9,0.45992
