model_name,location,target,season,calendar_week,valid.bin_start_incl,cdf
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,43,1.5,0.76464
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,44,1.5,0.61958
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,45,1.6,0.38772
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,46,1.9,0.776
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,47,1.7,0.1695
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,48,1.8,0.33024
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,49,1.9,0.38106
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,50,2.4,0.51628
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,51,2.5,0.34524
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,52,2,0.05008
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,1,2,0.61278
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,2,2.2,0.57766
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,3,2.3,0.63544
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,4,2.4,0.66666
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,5,2.8,0.82362
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,6,3.2,0.66968
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,7,3.2,0.7174
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,8,3.3,0.80848
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,9,3.6,0.87966
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,10,3.1,0.32096
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,11,2.8,0.44238
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,12,2.5,0.45298
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,13,2.1,0.48788
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,14,2,0.8517
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,15,1.9,0.5596
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,16,1.7,0.43558
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,17,1.6,0.42232
ReichLab_kcde_backfill_post_hoc,US National,1 wk ahead,2015/2016,18,1.4,0.15964
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,43,0.9,0.0871
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,44,0.8,0.04178
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,45,0.7,0.00662
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,46,1,0.05056
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,47,0.8,0.00316
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,48,1,0.02404
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,49,1,0.01228
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,50,1.4,0.05334
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,51,1.6,0.05638
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,52,1.3,0.00486
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,1,1.4,0.09152
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,2,1.5,0.11738
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,3,1.7,0.22496
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,4,1.8,0.28448
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,5,2,0.42982
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,6,2,0.1839
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,7,2,0.16138
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,8,2,0.1622
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,9,2.5,0.24302
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,10,2.2,0.12926
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,11,2,0.1928
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,12,2,0.30296
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,13,1.7,0.23258
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,14,1.6,0.33868
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,15,1.6,0.3189
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,16,1.1,0.03636
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,17,1.1,0.0617
ReichLab_kcde_backfill_post_hoc,HHS Region 1,1 wk ahead,2015/2016,18,0.9,0.04326
ReichLab_kcde_backfill_post_hoc,HHS Region 2,1 wk ahead,2015/2016,43,1.2,0.26474
ReichLab_kcde_backfill_post_hoc,HHS Region 2,1 wk ahead,2015/2016,44,1.1,0.11388
ReichLab_kcde_backfill_post_hoc,HHS Region 2,1 wk ahead,2015/2016,45,1.4,0.2291
ReichLab_kcde_backfill_post_hoc,HHS Region 2,1 wk ahead,2015/2016,46,1.4,0.19446
ReichLab_kcde_backfill_post_hoc,HHS Region 2,1 wk ahead,2015/2016,47,1.6,0.15576
ReichLab_kcde_backfill_post_hoc,HHS Region 2,1 wk ahead,2015/2016,48,1.9,0.44962
ReichLab_kcde_backfill_post_hoc,HHS Region 2,1 wk ahead,2015/2016,49,1.7,0.2318
ReichLab_kcde_backfill_post_hoc,HHS Region 2,1 wk ahead,2015/2016,50,2.3,0.5525
ReichLab_kcde_backfill_post_hoc,HHS Region 2,1 wk ahead,2015/2016,51,2.3,0.39824
ReichLab_kcde_backfill_post_hoc,HHS Region 2,1 wk ahead,2015/2016,52,1.8,0.09238
