model_name,location,target,season,calendar_week,valid.bin_lag,cdf
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,43,1.4,0.73
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,44,1.6,0.89
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,45,1.5,0.17
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,46,2,0.56
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,47,2.5,0.78
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,48,2.5,0.31
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,49,3.6,0.78
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,50,4.9,0.82
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,51,5.9,0.7
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,52,5.4,0.59
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,53,4.1,0.21
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,1,4.2,0.56
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,2,4.2,0.76
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,3,3.9,0.42
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,4,3.5,0.54
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,5,3.2,0.38
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,6,2.9,0.53
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,7,2.5,0.5
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,8,2.4,0.5
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,9,2.3,0.43
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,10,2.1,0.36
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,11,2,0.53
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,12,1.9,0.58
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,13,1.7,0.37
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,14,1.5,0.47
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,15,1.3,0.46
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,16,1.4,0.87
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,17,1.3,0.86
CU_RHF_SIRS,US National,1 wk ahead,2014/2015,18,1.3,0.89
CU_RHF_SIRS,HHS Region 1,1 wk ahead,2014/2015,43,0.9,0.6
